id,creationTime,modifiedTime,owner,statusCode,expectedDeliveryDate,quantityUnitCode,quantityValue,version
CurrentItemQuantityData|9b532ba8-eee0-4e49-83b7-bf2279de712d,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|8355a3bd-c558-4a2e-9c5c-96ac2bee9bd7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b53eaa4-b9ba-46a0-8be0-6c134503f683,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|c3652a65-b69c-4fa5-ae6c-c1f04af29185,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b585efc-3f07-4faf-afd2-feb135e94168,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200,ItemLocationData|b8885464-c604-4e9f-9ef8-88207f1436dc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b5dddd2-12fe-42b6-a985-2cd276698077,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|04972525-c41e-4678-9346-29cb73e97838,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b62f34d-6e4b-492b-bccd-94d4d3706679,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|e16a80e3-79ae-4575-8f15-82270ce10689,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b653aca-3c93-49a5-97ad-4bfe51b937d0,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|bcbe83b0-6f11-4d45-896a-c74e14209f7a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b670146-70b2-452d-af6e-313e15937c99,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|ea5ff1be-fb8a-44d5-80ba-936e9e247d99,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b6a9867-54bd-458c-a5e4-fed1245f5179,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|bc3b3c48-59f6-4589-aa0e-ecae45482297,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b715a25-b36c-4650-9b73-caf4c67fdded,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|65950e2f-bee2-4ddb-b1e5-081ef2e05d5f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b8b41ce-df3b-4767-a272-c345f9576468,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|07dd985c-e60f-45c0-9aa5-d41634616e2f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b928f0f-f9b5-4750-9d83-c38e8bf02423,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|6f865e41-880b-4e4f-b30f-91040b91f966,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b955822-80a4-4d6b-851c-97bd743c4dec,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|0bfddafd-695d-4609-aa89-325fc2a7ef37,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9b9baab3-aa99-40b9-859b-23fb4146ad44,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|0c1e581c-dfe6-47d8-b383-25de5a9eefdf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ba51bee-7eb8-4863-b595-41b3369593ed,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|664a8929-f67d-4d9d-bcc8-12d620d294df,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ba90225-6fbc-42b2-982a-d7559058b464,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|07900c38-2ab3-4a8f-bab5-a575174380d4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bab5a9e-b5b7-45be-be8b-06404bdab967,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|53fa2ab6-d0c5-4ad6-97ea-c1ce04fa60dc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bac57f5-08c6-4839-ba73-09057fada2cb,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|0f57a7cf-2e70-4b6c-ae51-607fdc64f3ed,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bb3a227-c511-4822-bdcb-978fc7c306fe,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|2c97b660-0b00-4b5c-afd6-ca665d331f05,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bb9d3ca-3daf-4256-b0aa-6d90dfce4113,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|9fa0405c-7698-40f9-8945-b46bcf22ed49,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bc680cb-d1a7-4de2-8563-110348e01fe8,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|93687bba-37b5-4659-8a77-a9c9ca537d93,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bc759a8-f063-4afe-b43b-fc685991681d,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|92d4971b-ddbf-47db-af67-4fd111ee571f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bc98301-421f-4a5d-888c-dd18d933d371,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|d0eea6e1-91ea-4b62-ba90-e76aeffbeb44,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bca824a-4047-483d-85a4-26375ff66f11,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|959907c0-6632-4693-8de1-200753611fbd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bcfb40b-c6cb-472c-90f3-f2ad0876007c,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|5230355c-4b82-47bb-9dcc-8e28edf3296b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bf89311-9410-405e-9f5a-a28e83f954bc,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|2acb53f5-072d-46f1-8335-d6917f112a2b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9bfbe4b4-6870-41f1-bde1-4c9616e40707,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|0afd1374-b179-4579-bb19-32f34dcff97f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c081bcc-590b-4500-9347-c5eb187e6fb9,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|246975e3-a0bd-4e0d-b1d8-f9e84e6f1e9c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c0f5f00-111e-4f11-ae67-cdb5f0e685c2,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|75712d5a-0bd3-45e4-9cae-f36bd9e1af71,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c10304f-5aa9-4a6d-8e9e-ce7d470ac8e8,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|3284a43c-3436-44a6-a1fb-ac8528fedcb5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c115006-b8ef-49ea-bec9-10fd7d2c4bbd,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|f411bea3-51ab-4f68-b73c-0defdc637273,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c153a2e-fe78-4447-97c6-2ab47358ecb6,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|f09e7945-565a-4619-896b-945924008ddb,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c1596ef-dfc0-4ffb-8a1d-848da066ce56,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|1b322c89-a085-4928-858e-18214b615176,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c198e17-0f31-4cd3-98cc-a2df3bdfac5d,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|e4a1f57f-5577-4cd4-a53e-e0656bc5d85d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c1ddb59-e74c-40cb-92c2-168793a082ed,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|cb09cd02-e7a4-46c2-8e37-240148e97e7a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c272548-3c21-43e3-a74a-767243ab7709,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|0e86fc1e-7de4-4d5a-8733-70e22e42197c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c3b0d65-fac1-477b-b05b-d6ee77084da8,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|0d050980-52d8-4b0b-b928-736c0096a01a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c4704bd-6a72-444e-b5bb-d4c3339377ee,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|05421a57-25df-4596-8e94-de168c0c68dc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c5829dd-7d0b-41ac-a5fe-9707b716695d,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|82bb1bfa-74b5-4f76-b710-1583d62292cf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c5ae67b-9c59-4848-984e-25c988a6d115,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|061c50ee-d3eb-47bd-ad1c-df7161b13804,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c5c2a4b-d16f-456d-b7c3-fae883b132d2,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|926def85-6d57-47db-91ec-856d2d85018e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c68e4f6-cf92-4c44-96ac-d9dd92919e56,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|766fa82f-812b-4d59-9c65-6dee450e6710,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c6cb858-f218-41fa-9feb-dc38d547af27,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|637da7d7-87ce-458d-a011-e31b64f357aa,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c6e1581-52a6-4578-9672-5d314f69ef3f,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|b627d837-79a9-4a4d-841a-804dcf553fb7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c7554aa-fe5e-42da-918a-c42f522afe77,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|836e9813-17a1-40b0-a26c-ba37f85b8153,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c7df7f8-f9bc-46e6-bd8a-8d4fe9c7380e,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|603b500e-7d9e-46f3-b809-3352e6db97a4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c8a055e-21a7-4b23-b166-67d5d8f6796c,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|7767560f-fec0-4211-b73f-ae6e214b7345,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c8f9299-5b76-4021-ae21-cb9277e9adaa,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|7dffe67f-3aac-4bd4-9111-56e334a6be87,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c9d46a8-21ea-469d-b572-731f8632edcb,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|9f7a766d-d3b5-4425-8bb0-273b7d74f6dd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9c9dbf6d-88e7-4ae9-beec-9da03a9ffb3c,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|dc99a038-b619-45c4-bb93-8e9765585704,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ca6fdfe-f76f-4345-b752-cf060db936b3,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|c8ea2fe5-d75c-4211-9f8c-ccbee2412782,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ca83de8-dc79-42f4-9fb7-e0af01d84f5c,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|717aa3eb-d4b0-46de-bfb4-e33f9e58a3bb,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cabf3d7-ef72-474b-b07f-f226616d79ff,2013-05-28 13:46:09:000 +0200,2013-05-28 13:46:09:000 +0200,ItemLocationData|c32f8508-6f83-424e-aa1c-dd4708d5de27,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cafd3e9-e561-4002-9c0a-9dfa5bb58779,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|1a12e0b1-24f6-4ffb-a9ce-59575cace938,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cb339da-081c-4664-b44a-deae71c2e24a,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|e9cf1d73-ef0e-447c-b270-5b3ff9a0e434,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cb982ed-0b21-4c95-9185-a9195c880f04,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|8126d528-76ae-42c9-ad2e-9bc134136c71,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cc76a2b-8485-4eb2-bde6-81883a27a3ab,2013-05-28 13:45:58:000 +0200,2013-05-28 13:45:58:000 +0200,ItemLocationData|cb9aa05e-9efa-4b3a-a5a8-6baa4f4b9b22,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cce46eb-5dee-4ae4-84e8-2b590762e76b,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|e2478633-0b49-4a00-b3f4-3693944a7886,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cd9003c-c5c1-4a0b-9924-8335f6be50f6,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|faf8f84d-fd26-4369-85e7-7bb177f13553,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cda73e2-e97b-4402-9b4e-276dee756f0e,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|303735e3-a6d6-4e17-b1de-4720723c0143,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cdcac08-e28b-4508-9047-cdc3bfda4e14,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|e42153b9-836e-44a7-8750-ca79920f632e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ce30fc5-abb3-4e13-9810-1d33a6eff953,2013-05-28 13:46:46:000 +0200,2013-05-28 13:46:46:000 +0200,ItemLocationData|4efbd794-275b-46ef-87d6-dad1e7e4e956,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cee0771-6454-4479-8294-9ad066bdcc57,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|28a7ea2e-e84f-4ec2-94ed-10f891267100,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9cfda760-e7af-4f6f-a36c-899b4cef1982,2013-05-28 13:46:40:000 +0200,2013-05-28 13:46:40:000 +0200,ItemLocationData|893a3a69-d3ad-4e96-a037-ea37d9c3a065,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d1a1e4d-fbbe-4f91-b492-f3431a252fad,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|e5f86dd0-7c43-43bb-bcb0-d68e1b6b59d3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d1aef61-cc12-4087-84a1-30e58673a09f,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|d60e298a-aa61-487b-8ffe-8813b754da59,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d22a78f-1b51-4531-96b2-2623a38f48c1,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|f30c37e2-af47-4605-b3ad-aedd9714c29f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d396e27-17d7-4faf-8df3-176eac19e0e5,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|371471e4-ed52-4a23-ac26-1fe3c3bf3b41,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d3d231d-5712-4350-9e74-2866250f577f,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|71185255-1dab-4c5a-b100-65b9443401a6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d3d9573-8670-4e6a-99c6-8d43a81cebb3,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|5a33da5c-b102-4d59-ba3c-9426c8e3d77f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d419f1e-7c90-4489-bc57-95be28ee5124,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|3a738fcc-bc99-44b9-a090-6ff33eb1f649,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d506a0b-d57f-4058-853a-154cf595dcb4,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|521a6136-d9a8-43b0-856d-83d868cdd2da,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d546f9d-461d-49e9-b1da-fe5b66c635e0,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|9104868e-fb79-40ad-8e35-6b487142de61,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d65b330-7a2b-4e69-a172-9e27c27e9cfd,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|ec12c612-6e20-4191-8f27-8a23fb5ddd6d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d66e3ea-6481-46e9-8fe5-29074eddbe0e,2013-05-28 13:46:33:000 +0200,2013-05-28 13:46:33:000 +0200,ItemLocationData|eab5a09a-f752-437a-8a4b-f287471669d4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d68d79d-2aad-4864-bf26-5d15ca290269,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200,ItemLocationData|b1cc879d-93c7-458d-a020-bed9482d6237,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d7510a3-ef36-424e-9f6c-e93fef785fc8,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|470f993a-10da-42c5-a715-955e5f3350f9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d85fda2-4d8f-4156-b868-4c927f195b4a,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|d0b244f9-a2be-469f-9c0b-39c06c63e3c1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d8cf3c3-f6d2-4689-b27c-9b5bb03c96f5,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|2a23d912-1953-4c90-add1-4781b7d6ad91,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d8e7027-c90a-4348-9a6b-0cb0a9bc9f97,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|7fff6fed-077c-433c-92ec-bc4870c68c06,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d8f00a0-b209-41a2-9457-ecfdb2a1f595,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200,ItemLocationData|2b05a680-febe-4a3a-bc09-42111486a91a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d912262-d787-4e80-a5f4-2200e68c7d52,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|b338b410-5564-4286-971b-07806be6397f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d990896-c04b-4a34-9709-765323d14eae,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|a9f60039-181b-4544-8dbe-96d46b72ee8d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9d99a4b6-29b6-4f51-8935-a79436584b23,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|ae824e29-0393-446c-9c78-f540df018ad8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9da24bad-3cc7-4c3d-b131-523ee1fed4b1,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|38b5575c-7017-4951-afaf-fa867f5b7071,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9db95365-a611-4666-9ab5-950b37ee067a,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|759e97ce-325f-46fc-a046-a505e5552660,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9db9a35b-0ffc-4e56-805f-3d4144902b97,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|1521995d-237d-4a31-be3e-4a767b066610,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dbc433b-ba80-486d-85ab-1a5b05a0b775,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|15fc5e2b-7eaa-4b1d-be68-81a68109220e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dbf4ddf-0455-4815-89d2-6410bb31f4a6,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|5ff005ae-2889-4c51-99b2-fb163b8fbe3b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dcbedd7-b9ea-49df-8ca1-c3cef1f5c775,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|7befecc9-a4fe-4da1-a561-8dd32dc12696,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dcd90a5-c4a9-49a7-9244-7404458b774a,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|8db796af-d67f-43b9-ae8b-be3a0a768873,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dd23f7f-256c-4463-af09-b8142df1ab97,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|a101e0ec-6f67-40fe-8d4c-09f47460f407,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dd4249b-1c59-4c88-a086-3bc40abf1670,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|dc47c7d4-41f1-4597-9e6e-599fe17988d2,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dd571db-889b-4532-a77b-32f5bae406f0,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|66245cd9-8d36-4ff8-bfb5-9a81d685d310,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9ddc687b-16fa-4efb-a9b8-0d73b3f1024c,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|3d326a68-2d57-4bce-8be2-312824d909b8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9df4fe38-3b0b-4535-87d3-398fb209a42f,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|6015d006-1100-42db-bd30-a6e0d1af9951,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|9dfeabe8-5350-4cf7-9784-d12deeb8bcbe,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|90fb1cfc-270e-42e1-b8b9-ac5a9d5f955d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
